customer_id,response,conversion_probability,recommendation
9952,0,0.007828878,LOW PRIORITY
9955,0,0.048626803,LOW PRIORITY
9958,0,0.000812028,LOW PRIORITY
9960,0,0.00050853495,LOW PRIORITY
9964,0,0.0039488096,LOW PRIORITY
9967,0,0.28381732,LOW PRIORITY
9970,0,0.023234976,LOW PRIORITY
9971,0,0.0031103417,LOW PRIORITY
9972,0,0.020139307,LOW PRIORITY
9973,0,0.2172248,LOW PRIORITY
9974,0,0.011962547,LOW PRIORITY
9977,0,0.0040377076,LOW PRIORITY
9984,1,0.19679283,LOW PRIORITY
9986,1,0.14056516,LOW PRIORITY
9988,0,0.018411508,LOW PRIORITY
9999,0,0.3044393,MEDIUM PRIORITY
10001,0,0.04799208,LOW PRIORITY
10010,1,0.80089194,HIGH PRIORITY
10022,0,0.0017309783,LOW PRIORITY
10031,0,0.026868396,LOW PRIORITY
10032,0,0.0039465404,LOW PRIORITY
10033,0,0.003746741,LOW PRIORITY
10037,0,0.015643524,LOW PRIORITY
10057,1,0.6598687,HIGH PRIORITY
10061,0,0.045336477,LOW PRIORITY
10065,0,0.016764687,LOW PRIORITY
10067,0,0.0011938916,LOW PRIORITY
10069,0,0.0839552,LOW PRIORITY
10084,0,0.082633846,LOW PRIORITY
10089,1,0.99386406,HIGH PRIORITY
10091,0,0.011556237,LOW PRIORITY
10092,0,0.058179695,LOW PRIORITY
10095,0,0.69495606,HIGH PRIORITY
10099,0,0.0057085264,LOW PRIORITY
10102,0,0.3049344,MEDIUM PRIORITY
10104,0,0.0018820623,LOW PRIORITY
10120,0,0.0012742261,LOW PRIORITY
10127,0,0.003408994,LOW PRIORITY
10128,0,0.008277279,LOW PRIORITY
10129,0,0.100466706,LOW PRIORITY
10133,1,0.9924936,HIGH PRIORITY
10140,0,0.44531164,MEDIUM PRIORITY
10141,0,0.031615853,LOW PRIORITY
10142,0,0.018147897,LOW PRIORITY
10144,0,0.052089054,LOW PRIORITY
10146,0,0.053715307,LOW PRIORITY
10150,1,0.95569706,HIGH PRIORITY
10151,0,0.032678127,LOW PRIORITY
10156,0,0.061186027,LOW PRIORITY
10157,0,0.0013660718,LOW PRIORITY
10159,0,0.012052479,LOW PRIORITY
10160,0,0.004608682,LOW PRIORITY
10163,1,0.90315855,HIGH PRIORITY
10164,0,0.12907441,LOW PRIORITY
10172,0,0.038112037,LOW PRIORITY
10175,0,0.020703454,LOW PRIORITY
10176,1,0.946923,HIGH PRIORITY
10177,0,0.07227564,LOW PRIORITY
10196,0,0.0010415184,LOW PRIORITY
10203,0,0.0004993051,LOW PRIORITY
10207,0,0.01299862,LOW PRIORITY
10212,0,0.07431859,LOW PRIORITY
10219,0,0.017644446,LOW PRIORITY
10232,0,0.03315933,LOW PRIORITY
10236,0,0.04032797,LOW PRIORITY
10240,1,0.9815253,HIGH PRIORITY
10241,0,0.019532936,LOW PRIORITY
10242,0,0.002947488,LOW PRIORITY
10245,0,0.03016764,LOW PRIORITY
10250,0,0.062487762,LOW PRIORITY
10258,0,0.0052673216,LOW PRIORITY
10260,0,0.0073826737,LOW PRIORITY
10262,0,0.0018203831,LOW PRIORITY
10264,1,0.9325779,HIGH PRIORITY
10270,0,0.1655899,LOW PRIORITY
10277,0,0.045434125,LOW PRIORITY
10281,1,0.067631975,LOW PRIORITY
10286,0,0.07213314,LOW PRIORITY
10299,1,0.7960367,HIGH PRIORITY
10304,0,0.014806907,LOW PRIORITY
10307,0,0.0022464562,LOW PRIORITY
10311,0,0.026077392,LOW PRIORITY
10313,0,0.19249752,LOW PRIORITY
10314,1,0.967427,HIGH PRIORITY
10319,0,0.0417312,LOW PRIORITY
10323,0,0.0012311279,LOW PRIORITY
10339,0,0.013563432,LOW PRIORITY
10340,0,0.11733969,LOW PRIORITY
10341,0,0.0015643247,LOW PRIORITY
10343,0,0.1305064,LOW PRIORITY
10350,0,0.003759628,LOW PRIORITY
10352,1,0.9051036,HIGH PRIORITY
10356,0,0.03251527,LOW PRIORITY
10364,0,0.011068684,LOW PRIORITY
10377,0,0.01745694,LOW PRIORITY
10379,0,0.004890181,LOW PRIORITY
10380,0,0.02387438,LOW PRIORITY
10381,0,0.008978328,LOW PRIORITY
10383,1,0.6958865,HIGH PRIORITY
10390,0,0.006276249,LOW PRIORITY
10394,0,0.15646568,LOW PRIORITY
10395,0,0.12912796,LOW PRIORITY
10398,0,0.019327626,LOW PRIORITY
10401,0,0.003538372,LOW PRIORITY
10402,0,0.0038828128,LOW PRIORITY
10403,0,0.0068449476,LOW PRIORITY
10413,0,0.002436538,LOW PRIORITY
10420,0,0.0031781013,LOW PRIORITY
10424,0,0.340759,MEDIUM PRIORITY
10430,0,0.7453522,HIGH PRIORITY
10432,0,0.008145351,LOW PRIORITY
10446,1,0.967633,HIGH PRIORITY
10448,0,0.84591043,HIGH PRIORITY
10451,0,0.0072716186,LOW PRIORITY
10466,0,0.0010271583,LOW PRIORITY
10469,0,0.12264075,LOW PRIORITY
10470,0,0.09704008,LOW PRIORITY
10473,1,0.9602406,HIGH PRIORITY
10475,0,0.014889309,LOW PRIORITY
10476,0,0.00749814,LOW PRIORITY
10477,0,0.28583696,LOW PRIORITY
10478,1,0.84948593,HIGH PRIORITY
10479,0,0.18729231,LOW PRIORITY
10486,0,0.014362437,LOW PRIORITY
10489,1,0.93636984,HIGH PRIORITY
10490,0,0.4362274,MEDIUM PRIORITY
10492,0,5.9661004e-05,LOW PRIORITY
10500,0,0.00080042524,LOW PRIORITY
10505,0,0.0018842188,LOW PRIORITY
10507,0,0.2081297,LOW PRIORITY
10509,0,0.0144746555,LOW PRIORITY
10513,0,0.0330971,LOW PRIORITY
10521,1,0.48176345,MEDIUM PRIORITY
10524,0,0.013861516,LOW PRIORITY
10525,1,0.5718235,MEDIUM PRIORITY
10530,1,0.86299914,HIGH PRIORITY
10536,0,0.0029191691,LOW PRIORITY
10542,0,0.096981205,LOW PRIORITY
10548,0,0.023969285,LOW PRIORITY
10552,0,0.011282551,LOW PRIORITY
10556,0,0.011820337,LOW PRIORITY
10560,0,0.021420443,LOW PRIORITY
10562,0,0.019640878,LOW PRIORITY
10573,0,0.1857145,LOW PRIORITY
10581,0,0.23751433,LOW PRIORITY
10582,0,0.027948763,LOW PRIORITY
10584,0,0.00034424913,LOW PRIORITY
10590,0,0.020069491,LOW PRIORITY
10591,0,0.2206493,LOW PRIORITY
10595,0,0.012187495,LOW PRIORITY
10598,0,0.0018280753,LOW PRIORITY
10602,0,0.036389925,LOW PRIORITY
10609,0,0.014501364,LOW PRIORITY
10613,0,0.002688089,LOW PRIORITY
10617,0,0.0017771206,LOW PRIORITY
10619,1,0.9612713,HIGH PRIORITY
10623,0,0.017140387,LOW PRIORITY
10629,0,0.13229856,LOW PRIORITY
10634,0,0.0015248953,LOW PRIORITY
10637,0,0.021045828,LOW PRIORITY
10640,0,0.01577634,LOW PRIORITY
10641,0,0.1271672,LOW PRIORITY
10642,0,0.014390253,LOW PRIORITY
10643,1,0.8850619,HIGH PRIORITY
10648,0,0.021084609,LOW PRIORITY
10652,0,0.005937342,LOW PRIORITY
10659,0,0.1998248,LOW PRIORITY
10660,0,0.029309504,LOW PRIORITY
10664,0,0.18474807,LOW PRIORITY
10669,0,0.027409017,LOW PRIORITY
10673,0,0.064718686,LOW PRIORITY
10675,1,0.19791424,LOW PRIORITY
10676,1,0.57545227,MEDIUM PRIORITY
10678,0,0.0036743311,LOW PRIORITY
10680,0,0.0016775772,LOW PRIORITY
10681,0,0.008028006,LOW PRIORITY
10686,0,0.029401625,LOW PRIORITY
10691,0,0.01145035,LOW PRIORITY
10699,0,0.0066698785,LOW PRIORITY
10701,0,0.12826423,LOW PRIORITY
10702,0,0.047079757,LOW PRIORITY
10703,0,0.34409347,MEDIUM PRIORITY
10704,0,0.11515977,LOW PRIORITY
10708,0,0.004799522,LOW PRIORITY
10710,0,0.08216555,LOW PRIORITY
10711,0,0.022124892,LOW PRIORITY
10722,0,0.033679172,LOW PRIORITY
10727,0,0.024281252,LOW PRIORITY
10735,0,0.0033615222,LOW PRIORITY
10736,0,0.026159668,LOW PRIORITY
10738,0,0.013871322,LOW PRIORITY
10741,0,0.032075122,LOW PRIORITY
10742,0,0.13332981,LOW PRIORITY
10749,0,0.05391707,LOW PRIORITY
10755,0,0.0126046715,LOW PRIORITY
10757,0,0.005154087,LOW PRIORITY
10766,0,0.0031103417,LOW PRIORITY
10767,0,0.017368453,LOW PRIORITY
10770,0,0.0017429389,LOW PRIORITY
10779,0,0.13992234,LOW PRIORITY
10785,0,0.0027516072,LOW PRIORITY
10789,0,0.1428065,LOW PRIORITY
10790,0,0.030527005,LOW PRIORITY
10795,0,0.13376015,LOW PRIORITY
10796,0,0.16923267,LOW PRIORITY
10812,0,0.0010562052,LOW PRIORITY
10814,1,0.79164726,HIGH PRIORITY
10821,0,0.038906302,LOW PRIORITY
10826,0,0.014806907,LOW PRIORITY
10827,0,0.25492615,LOW PRIORITY
10832,0,0.11747157,LOW PRIORITY
10833,0,0.004372457,LOW PRIORITY
10837,1,0.35636795,MEDIUM PRIORITY
10839,0,0.0038033,LOW PRIORITY
10841,0,0.0432753,LOW PRIORITY
10846,0,0.07597673,LOW PRIORITY
10854,0,0.00051735085,LOW PRIORITY
10855,0,0.042729724,LOW PRIORITY
10856,0,0.00794249,LOW PRIORITY
10858,0,0.0031954132,LOW PRIORITY
10862,0,0.09815656,LOW PRIORITY
10868,0,0.067393176,LOW PRIORITY
10870,0,0.046713565,LOW PRIORITY
10872,0,0.26989937,LOW PRIORITY
10882,0,0.02426988,LOW PRIORITY
10888,0,0.07078254,LOW PRIORITY
10897,0,0.027510732,LOW PRIORITY
10905,1,0.9101853,HIGH PRIORITY
10906,0,0.0055059493,LOW PRIORITY
10909,0,0.6861076,HIGH PRIORITY
10913,1,0.7786335,HIGH PRIORITY
10914,0,0.06859622,LOW PRIORITY
10925,0,0.0012545928,LOW PRIORITY
10928,0,0.0053917537,LOW PRIORITY
10936,0,0.08508845,LOW PRIORITY
10949,1,0.9410077,HIGH PRIORITY
10951,0,0.01896468,LOW PRIORITY
10955,1,0.58742636,MEDIUM PRIORITY
10965,0,0.09098965,LOW PRIORITY
10967,0,0.14707783,LOW PRIORITY
10968,0,0.14837784,LOW PRIORITY
10971,1,0.5756123,MEDIUM PRIORITY
10972,0,0.14321901,LOW PRIORITY
10981,0,0.0056512738,LOW PRIORITY
10983,0,0.11065811,LOW PRIORITY
10991,0,0.18353607,LOW PRIORITY
10992,0,0.015938288,LOW PRIORITY
10995,0,0.13135928,LOW PRIORITY
11003,0,0.14920035,LOW PRIORITY
11004,0,0.0020809942,LOW PRIORITY
11007,0,0.013782941,LOW PRIORITY
11010,0,0.008819579,LOW PRIORITY
11013,0,0.0015303093,LOW PRIORITY
11025,0,0.58037376,MEDIUM PRIORITY
11030,0,0.013018021,LOW PRIORITY
11031,0,0.0026500772,LOW PRIORITY
11039,0,0.0015444829,LOW PRIORITY
11051,0,0.0015317198,LOW PRIORITY
11056,0,0.18105437,LOW PRIORITY
11071,1,0.9095098,HIGH PRIORITY
11074,0,0.036004998,LOW PRIORITY
11075,0,0.0041177105,LOW PRIORITY
11084,1,0.25637037,LOW PRIORITY
11086,0,0.010781596,LOW PRIORITY
11088,0,0.15032804,LOW PRIORITY
11091,0,0.0011525925,LOW PRIORITY
11092,0,0.0011039265,LOW PRIORITY
11096,0,0.002649805,LOW PRIORITY
11100,0,0.041311286,LOW PRIORITY
11101,0,0.09335001,LOW PRIORITY
11110,0,0.0021452021,LOW PRIORITY
11112,0,0.014793599,LOW PRIORITY
11114,0,0.018894259,LOW PRIORITY
11121,0,0.11596089,LOW PRIORITY
11133,1,0.86078084,HIGH PRIORITY
11148,0,0.0031524834,LOW PRIORITY
11166,0,0.026687296,LOW PRIORITY
11171,0,0.021142066,LOW PRIORITY
11176,0,0.013087779,LOW PRIORITY
11178,0,0.005382829,LOW PRIORITY
11181,0,0.0007270863,LOW PRIORITY
11187,0,0.19427426,LOW PRIORITY
11188,0,0.0031205602,LOW PRIORITY
11191,0,0.14406829,LOW PRIORITY
